"compter","",144,132,4.735068,7,"ctpmero",7,IFV,None,0.076230,None
"support","",144,141,4.669110,7,"stpruo",6,IFV,None,0.076230,None
"commerce","",144,104,4.973479,8,"cmero",5,IFV,None,0.076230,None
"moulage","",142,100,5.012699,7,"muelago",7,IFV,None,0.075171,None
"thermique","",141,88,5.140533,9,"hitmeruq",8,IFV,None,0.074641,None
"menuiserie","",141,129,4.758057,10,"simeunr",7,IFV,None,0.074641,None
"présenter","presenter",140,136,4.705215,9,"stpren",6,IFV,None,0.074112,None
"secourir","",140,114,4.881671,8,"scirueo",7,IFV,None,0.074112,None
"bâtiment","batiment",139,108,4.935738,8,"itmenab",7,IFV,None,0.073583,None
"accompagner","",138,115,4.872937,11,"cpmnegaro",9,IFV,None,0.073053,None
"métal","metal",138,125,4.789556,5,"tmela",5,IFV,None,0.073053,None
"besoin","",137,136,4.705215,6,"sineob",6,IFV,None,0.072524,None
"gant","",137,135,4.712595,4,"ntga",4,IFV,None,0.072524,None
"sport","",135,113,4.890482,5,"stpro",5,IFV,None,0.071465,None
"dut","",135,135,4.712595,3,"dut",3,IFV,None,0.071465,None
"lieu","",134,127,4.773682,4,"ieul",4,IFV,None,0.070936,None
"délai","delai",133,132,4.735068,5,"diela",5,IFV,None,0.070406,None
"atelier","",132,119,4.838746,7,"itrela",6,IFV,None,0.069877,None
"anglais","",131,131,4.742672,7,"sianlg",6,IFV,None,0.069348,None
"domicile","",131,122,4.813848,8,"dicmelo",7,IFV,None,0.069348,None
"découper","decouper",130,114,4.881671,8,"dcpreuo",7,IFV,None,0.068818,None
"fournisseur","",129,125,4.789556,11,"sinrueof",8,IFV,None,0.068289,None
"progiciels","",129,123,4.805685,10,"sicpreglo",9,OFV,None,0.068289,None
"manuel","",128,124,4.797588,6,"meunal",6,IFV,None,0.067760,None
"automatiser","",127,107,4.945041,11,"sitmuerao",9,OFV,None,0.067230,None
"sol","",127,118,4.847185,3,"los",3,IFV,None,0.067230,None
"postes","",127,115,4.872937,6,"stpeo",5,IFV,None,0.067230,None
"modalité","modalite",126,126,4.781588,8,"ditmelao",8,IFV,None,0.066701,None
"création","creation",126,113,4.890482,8,"citrenao",8,IFV,None,0.066701,None
"titrage","",126,123,4.805685,7,"itrega",6,IFV,None,0.066701,None
"informer","",125,125,4.789556,8,"inrmeof",7,IFV,None,0.066171,None
"styles","",125,114,4.881671,6,"sytel",5,IFV,None,0.066171,None
"test","",124,99,5.022750,4,"ets",3,IFV,None,0.065642,None
"revêtement","revetement",124,89,5.129233,10,"vtmren",6,IFV,None,0.065642,None
"collectivité","collectivite",123,100,5.012699,12,"citvelo",7,IFV,None,0.065113,None
"chaudronnerie","",123,119,4.838746,13,"dhciruneao",10,IFV,None,0.065113,None
"participer","",122,120,4.830378,10,"ictprea",7,IFV,None,0.064583,None
"clientèle","clientele",122,102,4.992897,9,"ictnel",6,IFV,None,0.064583,None
"stylisme","",121,117,4.855696,8,"siytmel",7,IFV,None,0.064054,None
"diagnostic","",121,113,4.890482,10,"dsictngao",9,IFV,None,0.064054,None
"astreintes","",121,121,4.822079,10,"sitrena",7,IFV,None,0.064054,None
"ligne","",119,113,4.890482,5,"inegl",5,IFV,None,0.062995,None
"sanitaire","",119,81,5.223420,9,"sitnrea",7,IFV,None,0.062995,None
"appareil","",119,116,4.864279,8,"iprela",6,IFV,None,0.062995,None
"funéraire","funeraire",119,47,5.767722,9,"ineuraf",7,IFV,None,0.062995,None
"retoucher","",118,100,5.012699,9,"hctreuo",7,IFV,None,0.062466,None
"tailler","",118,104,4.973479,7,"itrela",6,IFV,None,0.062466,None
"paramétrage","parametrage",118,118,4.847185,11,"tpremga",7,OFV,None,0.062466,None
"général","general",117,96,5.053521,7,"nergal",6,IFV,None,0.061936,None
"moyen","",117,117,4.855696,5,"ymeno",5,IFV,None,0.061936,None
"courants","",117,115,4.872937,8,"sctrunao",8,IFV,None,0.061936,None
"infirmier","",117,87,5.151961,9,"imnref",6,IFV,None,0.061936,None
